witness_id,witness_type,source_a_id,source_a_name,source_b_id,source_b_name,path_a,path_b,target_id,target_name,same_source,interpretation,result
diamond:L3:R4:3371,same_source_direct_diamond,3371,Neapolitan Maj ♯5♯6,3371,Neapolitan Maj ♯5♯6,L3;R4,R4;L3,3399,Phrygian +𝄫3,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R4:3379,same_source_direct_diamond,3379,7-Z18 rooted state 3379,3379,7-Z18 rooted state 3379,L3;R4,R4;L3,3403,Enigmatic Minor,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R4:3381,same_source_direct_diamond,3381,Ionian +♯6,3381,Ionian +♯6,L3;R4,R4;L3,3405,Phrygian +♮2,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R4:3403,same_source_direct_diamond,3403,Enigmatic Minor,3403,Enigmatic Minor,L3;R4,R4;L3,3463,7-4 rooted state 3463,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R4:3411,same_source_direct_diamond,3411,Enigmatic,3411,Enigmatic,L3;R4,R4;L3,3467,Phrygian +𝄪4,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R4:3413,same_source_direct_diamond,3413,Leading Whole-Tone,3413,Leading Whole-Tone,L3;R4,R4;L3,3469,Melodic +♯6𝄪4,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R4:3427,same_source_direct_diamond,3427,Phrygian +♯3,3427,Phrygian +♯3,L3;R4,R4;L3,3475,Enigmatic 𝄪4,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R4:3429,same_source_direct_diamond,3429,Lydian +♯36,3429,Lydian +♯36,L3;R4,R4;L3,3477,Ionian +♯64,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R4:3433,same_source_direct_diamond,3433,Superlydian Augmented,3433,Superlydian Augmented,L3;R4,R4;L3,3481,Scale 3481,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R4:3611,same_source_direct_diamond,3611,7-4 rooted state 3611,3611,7-4 rooted state 3611,L3;R4,R4;L3,3623,7-3 rooted state 3623,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R4:3627,same_source_direct_diamond,3627,Neapolitan Maj 5♯6,3627,Neapolitan Maj 5♯6,L3;R4,R4;L3,3655,7-3 rooted state 3655,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R4:3635,same_source_direct_diamond,3635,Ionian ♭25♯6,3635,Ionian ♭25♯6,L3;R4,R4;L3,3659,Phrygian +5,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R4:3637,same_source_direct_diamond,3637,Rāga Rageshri,3637,Rāga Rageshri,L3;R4,R4;L3,3661,Melodic ♯4𝄪5♯6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R4:3659,same_source_direct_diamond,3659,Phrygian +5,3659,Phrygian +5,L3;R4,R4;L3,3719,Phrygian +𝄫3𝄪45,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R4:3667,same_source_direct_diamond,3667,Lydian ♭25♯6,3667,Lydian ♭25♯6,L3;R4,R4;L3,3723,Phrygian +45,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R4:3669,same_source_direct_diamond,3669,Ionian ♯4𝄪5♯6,3669,Ionian ♯4𝄪5♯6,L3;R4,R4;L3,3725,Eurean Mode VI,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R4:3683,same_source_direct_diamond,3683,Phrygian +♯35,3683,Phrygian +♯35,L3;R4,R4;L3,3731,Aeryrian,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R4:3685,same_source_direct_diamond,3685,7-Z18 rooted state 3685,3685,7-Z18 rooted state 3685,L3;R4,R4;L3,3733,Ionian 𝄪4𝄪5♯6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R4:3689,same_source_direct_diamond,3689,Scale 3689,3689,Scale 3689,L3;R4,R4;L3,3737,Scale 3737,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R4:3723,same_source_direct_diamond,3723,Phrygian +45,3723,Phrygian +45,L3;R4,R4;L3,3847,7-1 terminal cluster state 3847,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R4:3731,same_source_direct_diamond,3731,Aeryrian,3731,Aeryrian,L3;R4,R4;L3,3851,Phrygian +5♯4,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R4:3733,same_source_direct_diamond,3733,Ionian 𝄪4𝄪5♯6,3733,Ionian 𝄪4𝄪5♯6,L3;R4,R4;L3,3853,7-4 rooted state 3853,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R4:3747,same_source_direct_diamond,3747,Superlydian Augmented ♭2𝄪4𝄪5,3747,Superlydian Augmented ♭2𝄪4𝄪5,L3;R4,R4;L3,3859,7-3 rooted state 3859,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R4:3749,same_source_direct_diamond,3749,Rāga Sorati,3749,Rāga Sorati,L3;R4,R4;L3,3861,Ionian ♯45♯6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R4:3753,same_source_direct_diamond,3753,Superaugmented ♯3𝄪4𝄪5,3753,Superaugmented ♯3𝄪4𝄪5,L3;R4,R4;L3,3865,Ionian ♯2♯45♯6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R4:3779,same_source_direct_diamond,3779,7-4 rooted state 3779,3779,7-4 rooted state 3779,L3;R4,R4;L3,3875,7-3 rooted state 3875,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R4:3781,same_source_direct_diamond,3781,Kaikian Mode VII,3781,Kaikian Mode VII,L3;R4,R4;L3,3877,Ionian ♯3♯45♯6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R4:3785,same_source_direct_diamond,3785,Scale 3785,3785,Scale 3785,L3;R4,R4;L3,3881,Tanarupi III,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R4:3793,same_source_direct_diamond,3793,Superlydian Augmented 𝄪2𝄪3𝄪4𝄪5,3793,Superlydian Augmented 𝄪2𝄪3𝄪4𝄪5,L3;R4,R4;L3,3889,Raghupriya III,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:491,same_source_direct_diamond,491,Locrian ♭♭6♭♭♭7,491,Locrian ♭♭6♭♭♭7,L3;L4,L4;L3,471,Alt 3·6·♭7,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:747,same_source_direct_diamond,747,1sus4 & ♭3∅7,747,1sus4 & ♭3∅7,L3;L4,L4;L3,727,Triadic Heptatonic 29,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:875,same_source_direct_diamond,875,Locrian double-flat 7,875,Locrian double-flat 7,L3;L4,L4;L3,855,Ultralocrian 𝄫3,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:939,same_source_direct_diamond,939,Rāga Malini,939,Rāga Malini,L3;L4,L4;L3,919,Chromatic Phrygian Inverse,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:971,same_source_direct_diamond,971,Scale 971,971,Scale 971,L3;L4,L4;L3,935,Kanakangi,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:979,same_source_direct_diamond,979,Scale 979,979,Scale 979,L3;L4,L4;L3,939,Rāga Malini,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:981,same_source_direct_diamond,981,Mela Kantamani,981,Mela Kantamani,L3;L4,L4;L3,941,Rāga Jhankara Bhramavi,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:1259,same_source_direct_diamond,1259,Blues Phrygian,1259,Blues Phrygian,L3;L4,L4;L3,1239,Alt 𝄫3𝄫6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:1387,same_source_direct_diamond,1387,Locrian,1387,Locrian,L3;L4,L4;L3,1367,Leading Whole-Tone Inverse,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:1451,same_source_direct_diamond,1451,Phrygian,1451,Phrygian,L3;L4,L4;L3,1431,Astrocyte,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:1483,same_source_direct_diamond,1483,Mela Bhavapriya,1483,Mela Bhavapriya,L3;L4,L4;L3,1447,Rāga Phenadyuti,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:1491,same_source_direct_diamond,1491,Namanarayani,1491,Namanarayani,L3;L4,L4;L3,1451,Phrygian,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:1493,same_source_direct_diamond,1493,Lydian Minor,1493,Lydian Minor,L3;L4,L4;L3,1453,Aeolian,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:1643,same_source_direct_diamond,1643,Locrian ♮6,1643,Locrian ♮6,L3;L4,L4;L3,1623,Alt ♮63,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:1707,same_source_direct_diamond,1707,Dorian ♭2,1707,Dorian ♭2,L3;L4,L4;L3,1687,Midlocrian,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:1739,same_source_direct_diamond,1739,Rāga Sthavarajam,1739,Rāga Sthavarajam,L3;L4,L4;L3,1703,Rāga Bhanumati,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:1747,same_source_direct_diamond,1747,Lydian 7♭2,1747,Lydian 7♭2,L3;L4,L4;L3,1707,Dorian ♭2,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:1749,same_source_direct_diamond,1749,Acoustic,1749,Acoustic,L3;L4,L4;L3,1709,Dorian,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:1835,same_source_direct_diamond,1835,Dorian +♭2,1835,Dorian +♭2,L3;L4,L4;L3,1815,Scale 1815,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:1867,same_source_direct_diamond,1867,Lydian 7+♭23,1867,Lydian 7+♭23,L3;L4,L4;L3,1831,Dominant +♭2𝄫3,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:1875,same_source_direct_diamond,1875,Persichetti,1875,Persichetti,L3;L4,L4;L3,1835,Dorian +♭2,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:1877,same_source_direct_diamond,1877,Aeroptian,1877,Aeroptian,L3;L4,L4;L3,1837,Dorian Augmented,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:1931,same_source_direct_diamond,1931,Dorian +♭2𝄪4,1931,Dorian +♭2𝄪4,L3;L4,L4;L3,1863,Scale 1863,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:1939,same_source_direct_diamond,1939,Dominant +♭2𝄪4,1939,Dominant +♭2𝄪4,L3;L4,L4;L3,1867,Lydian 7+♭23,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:1941,same_source_direct_diamond,1941,Dominant +𝄪4,1941,Dominant +𝄪4,L3;L4,L4;L3,1869,Lydian 7+♭3,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:1955,same_source_direct_diamond,1955,Dominant +♭2♯3𝄪4,1955,Dominant +♭2♯3𝄪4,L3;L4,L4;L3,1875,Persichetti,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:1957,same_source_direct_diamond,1957,Dominant +♯3𝄪4,1957,Dominant +♯3𝄪4,L3;L4,L4;L3,1877,Aeroptian,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:1961,same_source_direct_diamond,1961,Dominant +♯2♯3𝄪4,1961,Dominant +♯2♯3𝄪4,L3;L4,L4;L3,1881,Lydian 7+♯2,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:2283,same_source_direct_diamond,2283,Pacific Minor,2283,Pacific Minor,L3;L4,L4;L3,2263,Phlegmatic Minor,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:2411,same_source_direct_diamond,2411,Locrian ♮7,2411,Locrian ♮7,L3;L4,L4;L3,2391,Phlegmatic,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:2475,same_source_direct_diamond,2475,Neapolitan Minor,2475,Neapolitan Minor,L3;L4,L4;L3,2455,7-Z18 rooted state 2455,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:2507,same_source_direct_diamond,2507,Chromatic Lydian Inverse,2507,Chromatic Lydian Inverse,L3;L4,L4;L3,2471,7-19 rooted state 2471,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:2515,same_source_direct_diamond,2515,Chromatic Hypolydian,2515,Chromatic Hypolydian,L3;L4,L4;L3,2475,Neapolitan Minor,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:2517,same_source_direct_diamond,2517,Lydian Harmonic Major,2517,Lydian Harmonic Major,L3;L4,L4;L3,2477,Harmonic Minor,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:2667,same_source_direct_diamond,2667,Neapolitan Major ♭5,2667,Neapolitan Major ♭5,L3;L4,L4;L3,2647,Bohemian,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:2731,same_source_direct_diamond,2731,Neapolitan Major,2731,Neapolitan Major,L3;L4,L4;L3,2711,Erratic,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:2763,same_source_direct_diamond,2763,Rāga Sauviram,2763,Rāga Sauviram,L3;L4,L4;L3,2727,Rāga Manoranjani,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:2771,same_source_direct_diamond,2771,Mela Gamanasrama,2771,Mela Gamanasrama,L3;L4,L4;L3,2731,Neapolitan Major,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:2773,same_source_direct_diamond,2773,Lydian,2773,Lydian,L3;L4,L4;L3,2733,Melodic Minor,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:2859,same_source_direct_diamond,2859,Neapolitan Major ♯5,2859,Neapolitan Major ♯5,L3;L4,L4;L3,2839,Kaikian Mode V,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:2891,same_source_direct_diamond,2891,7-25 rooted state 2891,2891,7-25 rooted state 2891,L3;L4,L4;L3,2855,Ionian +♭2𝄫3,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:2899,same_source_direct_diamond,2899,Lydian Augmented ♭2,2899,Lydian Augmented ♭2,L3;L4,L4;L3,2859,Neapolitan Major ♯5,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:2901,same_source_direct_diamond,2901,Lydian Augmented,2901,Lydian Augmented,L3;L4,L4;L3,2861,Melodic +,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:2955,same_source_direct_diamond,2955,Neapolitan Maj 𝄪4♯5,2955,Neapolitan Maj 𝄪4♯5,L3;L4,L4;L3,2887,Zephyrean Mode VI,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:2963,same_source_direct_diamond,2963,Ionian +♭2𝄪4,2963,Ionian +♭2𝄪4,L3;L4,L4;L3,2891,7-25 rooted state 2891,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:2965,same_source_direct_diamond,2965,Ionian +𝄪4,2965,Ionian +𝄪4,L3;L4,L4;L3,2893,Lydian Augmented ♭3,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:2979,same_source_direct_diamond,2979,Ionian +♭2♯3𝄪4,2979,Ionian +♭2♯3𝄪4,L3;L4,L4;L3,2899,Lydian Augmented ♭2,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:2981,same_source_direct_diamond,2981,Noh,2981,Noh,L3;L4,L4;L3,2901,Lydian Augmented,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:2985,same_source_direct_diamond,2985,Ionian +♯23𝄪4,2985,Ionian +♯23𝄪4,L3;L4,L4;L3,2905,Aeolian Flat,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3179,same_source_direct_diamond,3179,Locrian ♮7♯6,3179,Locrian ♮7♯6,L3;L4,L4;L3,3159,Alt ♮7♯6𝄫3,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3243,same_source_direct_diamond,3243,Mela Rupavati,3243,Mela Rupavati,L3;L4,L4;L3,3223,Alt ♮57♯63,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3275,same_source_direct_diamond,3275,7-Z18 rooted state 3275,3275,7-Z18 rooted state 3275,L3;L4,L4;L3,3239,Rāga Tanukirti,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3283,same_source_direct_diamond,3283,7-19 rooted state 3283,3283,7-19 rooted state 3283,L3;L4,L4;L3,3243,Mela Rupavati,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3285,same_source_direct_diamond,3285,Mela Citrambari,3285,Mela Citrambari,L3;L4,L4;L3,3245,Rāga Daulati,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3371,same_source_direct_diamond,3371,Neapolitan Maj ♯5♯6,3371,Neapolitan Maj ♯5♯6,L3;L4,L4;L3,3351,Crater Scale,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3403,same_source_direct_diamond,3403,Enigmatic Minor,3403,Enigmatic Minor,L3;L4,L4;L3,3367,Neapolitan Major 3♯5♯6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3411,same_source_direct_diamond,3411,Enigmatic,3411,Enigmatic,L3;L4,L4;L3,3371,Neapolitan Maj ♯5♯6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3413,same_source_direct_diamond,3413,Leading Whole-Tone,3413,Leading Whole-Tone,L3;L4,L4;L3,3373,Melodic +♯6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3467,same_source_direct_diamond,3467,Phrygian +𝄪4,3467,Phrygian +𝄪4,L3;L4,L4;L3,3399,Phrygian +𝄫3,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3475,same_source_direct_diamond,3475,Enigmatic 𝄪4,3475,Enigmatic 𝄪4,L3;L4,L4;L3,3403,Enigmatic Minor,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3477,same_source_direct_diamond,3477,Ionian +♯64,3477,Ionian +♯64,L3;L4,L4;L3,3405,Phrygian +♮2,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3491,same_source_direct_diamond,3491,Superlydian Augmented ♭2𝄪4,3491,Superlydian Augmented ♭2𝄪4,L3;L4,L4;L3,3411,Enigmatic,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3493,same_source_direct_diamond,3493,Ionian +♯3♯6𝄪4,3493,Ionian +♯3♯6𝄪4,L3;L4,L4;L3,3413,Leading Whole-Tone,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3497,same_source_direct_diamond,3497,Superlydian Augmented 𝄪4,3497,Superlydian Augmented 𝄪4,L3;L4,L4;L3,3417,Lydian +♯26,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3627,same_source_direct_diamond,3627,Neapolitan Maj 5♯6,3627,Neapolitan Maj 5♯6,L3;L4,L4;L3,3607,Alt ♮7♯653,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3659,same_source_direct_diamond,3659,Phrygian +5,3659,Phrygian +5,L3;L4,L4;L3,3623,7-3 rooted state 3623,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3667,same_source_direct_diamond,3667,Lydian ♭25♯6,3667,Lydian ♭25♯6,L3;L4,L4;L3,3627,Neapolitan Maj 5♯6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3669,same_source_direct_diamond,3669,Ionian ♯4𝄪5♯6,3669,Ionian ♯4𝄪5♯6,L3;L4,L4;L3,3629,Melodic 𝄪5♯6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3723,same_source_direct_diamond,3723,Phrygian +45,3723,Phrygian +45,L3;L4,L4;L3,3655,7-3 rooted state 3655,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3731,same_source_direct_diamond,3731,Aeryrian,3731,Aeryrian,L3;L4,L4;L3,3659,Phrygian +5,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3733,same_source_direct_diamond,3733,Ionian 𝄪4𝄪5♯6,3733,Ionian 𝄪4𝄪5♯6,L3;L4,L4;L3,3661,Melodic ♯4𝄪5♯6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3747,same_source_direct_diamond,3747,Superlydian Augmented ♭2𝄪4𝄪5,3747,Superlydian Augmented ♭2𝄪4𝄪5,L3;L4,L4;L3,3667,Lydian ♭25♯6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3749,same_source_direct_diamond,3749,Rāga Sorati,3749,Rāga Sorati,L3;L4,L4;L3,3669,Ionian ♯4𝄪5♯6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3753,same_source_direct_diamond,3753,Superaugmented ♯3𝄪4𝄪5,3753,Superaugmented ♯3𝄪4𝄪5,L3;L4,L4;L3,3673,Scale 3673,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3851,same_source_direct_diamond,3851,Phrygian +5♯4,3851,Phrygian +5♯4,L3;L4,L4;L3,3719,Phrygian +𝄫3𝄪45,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3859,same_source_direct_diamond,3859,7-3 rooted state 3859,3859,7-3 rooted state 3859,L3;L4,L4;L3,3723,Phrygian +45,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3861,same_source_direct_diamond,3861,Ionian ♯45♯6,3861,Ionian ♯45♯6,L3;L4,L4;L3,3725,Eurean Mode VI,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3875,same_source_direct_diamond,3875,7-3 rooted state 3875,3875,7-3 rooted state 3875,L3;L4,L4;L3,3731,Aeryrian,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3877,same_source_direct_diamond,3877,Ionian ♯3♯45♯6,3877,Ionian ♯3♯45♯6,L3;L4,L4;L3,3733,Ionian 𝄪4𝄪5♯6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3881,same_source_direct_diamond,3881,Tanarupi III,3881,Tanarupi III,L3;L4,L4;L3,3737,Scale 3737,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3907,same_source_direct_diamond,3907,YUTian,3907,YUTian,L3;L4,L4;L3,3747,Superlydian Augmented ♭2𝄪4𝄪5,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3909,same_source_direct_diamond,3909,Superlydian Augmented ♮235♯4,3909,Superlydian Augmented ♮235♯4,L3;L4,L4;L3,3749,Rāga Sorati,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3913,same_source_direct_diamond,3913,Bonian,3913,Bonian,L3;L4,L4;L3,3753,Superaugmented ♯3𝄪4𝄪5,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:L4:3921,same_source_direct_diamond,3921,Superlydian Augmented 23♯45,3921,Superlydian Augmented 23♯45,L3;L4,L4;L3,3761,Rāga Madhuri,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R5:443,same_source_direct_diamond,443,Alt ♭♭5♭♭6♭♭♭7,443,Alt ♭♭5♭♭6♭♭♭7,L3;R5,R5;L3,471,Alt 3·6·♭7,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R5:699,same_source_direct_diamond,699,Ultralocrian 5,699,Ultralocrian 5,L3;R5,R5;L3,727,Triadic Heptatonic 29,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R5:827,same_source_direct_diamond,827,Scale 827,827,Scale 827,L3;R5,R5;L3,855,Ultralocrian 𝄫3,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R5:859,same_source_direct_diamond,859,Ultralocrian,859,Ultralocrian,L3;R5,R5;L3,919,Chromatic Phrygian Inverse,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R5:875,same_source_direct_diamond,875,Locrian double-flat 7,875,Locrian double-flat 7,L3;R5,R5;L3,935,Kanakangi,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R5:883,same_source_direct_diamond,883,Scale 883,883,Scale 883,L3;R5,R5;L3,939,Rāga Malini,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R5:885,same_source_direct_diamond,885,Major Locrian 𝄫7,885,Major Locrian 𝄫7,L3;R5,R5;L3,941,Rāga Jhankara Bhramavi,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R5:1211,same_source_direct_diamond,1211,Ceiling Scale,1211,Ceiling Scale,L3;R5,R5;L3,1239,Alt 𝄫3𝄫6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L3:R5:1339,same_source_direct_diamond,1339,Alt ♭♭5,1339,Alt ♭♭5,L3;R5,R5;L3,1367,Leading Whole-Tone Inverse,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
